matchId,foulId,time,foulLocation,fouledPlayer,fouledPlayerTeam,foulingPlayer,foulingPlayerTeam,sortableTime
28278531,2,90:00 +1:37,in the defensive half.,Zato,KR Reykjavík,Mikael Lustig,Celtic,5497
28278531,7,88:50,in the defensive half.,Emilio Izaguirre,Celtic,Jónas Saevarsson,KR Reykjavík,5330
28278531,11,84:53,in the defensive half.,Haukur Heidar Hauksson,KR Reykjavík,Derk Boerrigter,Celtic,5093
28278531,44,56:18,in the attacking half.,Kris Commons,Celtic,Baldur Sigurdsson,KR Reykjavík,3378
28278531,47,49:43,in the attacking half.,Gonzalo Lorenzo Balbi,KR Reykjavík,Charlie Mulgrew,Celtic,2983
28278531,54,46:04,in the defensive half.,Virgil van Dijk,Celtic,Emil Atlason,KR Reykjavík,2764
28278531,60,36:58,in the defensive half.,Gonzalo Lorenzo Balbi,KR Reykjavík,Stefan Johansen,Celtic,2218
28278531,64,31:42,in the defensive half.,Emilio Izaguirre,Celtic,Haukur Heidar Hauksson,KR Reykjavík,1902
28278531,66,29:57,in the attacking half.,Anthony Stokes,Celtic,Baldur Sigurdsson,KR Reykjavík,1797
28278531,67,28:54,on the left wing.,Gonzalo Lorenzo Balbi,KR Reykjavík,Efe Ambrose,Celtic,1734
28278531,71,26:11,in the defensive half.,Aron Bjarki Jósepsson,KR Reykjavík,Anthony Stokes,Celtic,1571
28278531,74,25:53,in the defensive half.,Charlie Mulgrew,Celtic,Emil Atlason,KR Reykjavík,1553
28278531,76,24:46,in the attacking half.,Stefan Johansen,Celtic,Baldur Sigurdsson,KR Reykjavík,1486
28278531,80,19:54,in the defensive half.,Virgil van Dijk,Celtic,Emil Atlason,KR Reykjavík,1194
28278531,81,17:21,on the left wing.,Gary Martin,KR Reykjavík,Stefan Johansen,Celtic,1041
28278531,87,15:00,on the right wing.,Kris Commons,Celtic,Baldur Sigurdsson,KR Reykjavík,900
28278531,88,11:16,in the defensive half.,Baldur Sigurdsson,KR Reykjavík,Mikael Lustig,Celtic,676
28278531,93,9:29,in the defensive half.,Mikael Lustig,Celtic,Emil Atlason,KR Reykjavík,569
28278531,96,7:57,in the defensive half.,Gonzalo Lorenzo Balbi,KR Reykjavík,Charlie Mulgrew,Celtic,477
28278531,99,2:24,in the attacking half.,Callum McGregor,Celtic,Kjartan Finnbogason,KR Reykjavík,144
28508318,109,87:21,in the attacking half.,Tomasz Brzyski,Legia Warsaw,Beram Kayal,Celtic,5241
28508318,119,82:11,in the attacking half.,Ondrej Duda,Legia Warsaw,Stefan Johansen,Celtic,4931
28508318,121,82:00,in the defensive half.,Ivica Vrdoljak,Legia Warsaw,Beram Kayal,Celtic,4920
28508318,122,80:15,in the defensive half.,Michal Zyro,Legia Warsaw,Emilio Izaguirre,Celtic,4815
28508318,126,78:42,in the attacking half.,Miroslav Radovic,Legia Warsaw,Beram Kayal,Celtic,4722
28508318,142,68:20,on the left wing.,Emilio Izaguirre,Celtic,Lukasz Broz,Legia Warsaw,4100
28508318,151,58:39,in the attacking half.,Adam Matthews,Celtic,Michal Zyro,Legia Warsaw,3519
28508318,155,56:03,in the defensive half.,Michal Kucharczyk,Legia Warsaw,Mikael Lustig,Celtic,3363
28508318,158,53:20,in the defensive half.,Beram Kayal,Celtic,Tomasz Jodlowiec,Legia Warsaw,3200
28508318,161,51:56,in the defensive half.,Lukasz Broz,Legia Warsaw,Adam Matthews,Celtic,3116
28508318,171,43:08,in the attacking half.,Michal Kucharczyk,Legia Warsaw,Efe Ambrose,Celtic,2588
28508318,173,40:25,in the defensive half.,Ivica Vrdoljak,Legia Warsaw,Stefan Johansen,Celtic,2425
28508318,176,39:49,on the right wing.,Mikael Lustig,Celtic,Tomasz Brzyski,Legia Warsaw,2389
28508318,182,25:25,in the defensive half.,Michal Zyro,Legia Warsaw,Jo Inge Berget,Celtic,1525
28508318,189,20:56,on the right wing.,Teemu Pukki,Celtic,Iñaki Astiz,Legia Warsaw,1256
28508318,191,20:05,in the attacking half.,Stefan Johansen,Celtic,Ondrej Duda,Legia Warsaw,1205
28508318,194,15:34,on the left wing.,Adam Matthews,Celtic,Michal Zyro,Legia Warsaw,934
28508318,196,13:00,in the attacking half.,Stefan Johansen,Celtic,Ondrej Duda,Legia Warsaw,780
28508318,197,12:13,in the defensive half.,Tomasz Jodlowiec,Legia Warsaw,Kris Commons,Celtic,733
28508318,199,9:54,in the defensive half.,Charlie Mulgrew,Celtic,Ivica Vrdoljak,Legia Warsaw,594
28508318,202,8:43,in the defensive half.,Mikael Lustig,Celtic,Michal Kucharczyk,Legia Warsaw,523
28508318,205,8:28,in the defensive half.,Lukasz Broz,Legia Warsaw,Teemu Pukki,Celtic,508
28508318,208,6:21,on the right wing.,Michal Zyro,Legia Warsaw,Adam Matthews,Celtic,381
28508318,210,4:18,in the defensive half.,Efe Ambrose,Celtic,Miroslav Radovic,Legia Warsaw,258
28508318,211,1:30,in the defensive half.,Stefan Johansen,Celtic,Ondrej Duda,Legia Warsaw,90
28784340,237,90:00 +0:28,in the defensive half.,Pedro Franco,Besiktas,Olivier Giroud,Arsenal,5428
28784340,246,82:05,in the defensive half.,Jack Wilshere,Arsenal,Necip Uysal,Besiktas,4925
28784340,249,79:35,in the defensive half.,Oguzhan Ozyakup,Besiktas,Aaron Ramsey,Arsenal,4775
28784340,253,78:03,in the attacking half.,Nacho Monreal,Arsenal,Ismail Köybasi,Besiktas,4683
28784340,257,76:17,in the attacking half.,Nacho Monreal,Arsenal,Necip Uysal,Besiktas,4577
28784340,259,75:43,in the defensive half.,Mathieu Debuchy,Arsenal,Gökhan Töre,Besiktas,4543
28784340,261,73:02,in the defensive half.,Jack Wilshere,Arsenal,Oguzhan Ozyakup,Besiktas,4382
28784340,264,71:10,in the defensive half.,Ramon,Besiktas,Aaron Ramsey,Arsenal,4270
28784340,268,67:47,in the defensive half.,Mustafa Pektemek,Besiktas,Nacho Monreal,Arsenal,4067
28784340,271,65:11,in the attacking half.,Mustafa Pektemek,Besiktas,Nacho Monreal,Arsenal,3911
28784340,274,63:05,in the defensive half.,Aaron Ramsey,Arsenal,Veli Kavlak,Besiktas,3785
28784340,276,62:38,in the defensive half.,Veli Kavlak,Besiktas,Olivier Giroud,Arsenal,3758
28784340,277,62:04,on the left wing.,Mustafa Pektemek,Besiktas,Mathieu Debuchy,Arsenal,3724
28784340,279,61:12,in the defensive half.,Ersan Gülüm,Besiktas,Olivier Giroud,Arsenal,3672
28784340,287,54:30,in the defensive half.,Necip Uysal,Besiktas,Mathieu Flamini,Arsenal,3270
28784340,290,53:39,in the defensive half.,Necip Uysal,Besiktas,Aaron Ramsey,Arsenal,3219
28784340,294,52:28,in the defensive half.,Alexis Sánchez,Arsenal,Ramon,Besiktas,3148
28784340,302,44:50,in the defensive half.,Aaron Ramsey,Arsenal,Mustafa Pektemek,Besiktas,2690
28784340,304,44:04,in the defensive half.,Jack Wilshere,Arsenal,Mustafa Pektemek,Besiktas,2644
28784340,307,42:09,in the defensive half.,Olivier Giroud,Arsenal,Pedro Franco,Besiktas,2529
28784340,314,30:00,on the left wing.,Demba Ba,Besiktas,Calum Chambers,Arsenal,1800
28784340,320,19:44,in the defensive half.,Veli Kavlak,Besiktas,Mikel Arteta,Arsenal,1184
28784340,321,16:08,in the defensive half.,Demba Ba,Besiktas,Calum Chambers,Arsenal,968
28784340,326,10:52,on the right wing.,Alexis Sánchez,Arsenal,Veli Kavlak,Besiktas,652
28784340,332,6:57,in the defensive half.,Mathieu Debuchy,Arsenal,Necip Uysal,Besiktas,417
28784340,334,1:36,in the defensive half.,Santiago Cazorla,Arsenal,Oguzhan Ozyakup,Besiktas,96
28784340,336,1:22,in the defensive half.,Mathieu Debuchy,Arsenal,Veli Kavlak,Besiktas,82
28784367,346,89:44,in the defensive half.,Mikael Lustig,Celtic,Sintayehu Sallalich,NK Maribor,5384
28784367,347,87:23,on the right wing.,Sintayehu Sallalich,NK Maribor,Leigh Griffiths,Celtic,5243
28784367,359,79:19,in the defensive half.,Emilio Izaguirre,Celtic,Petar Stojanovic,NK Maribor,4759
28784367,362,74:24,in the defensive half.,Agim Ibraimi,NK Maribor,Callum McGregor,Celtic,4464
28784367,369,71:22,in the defensive half.,Jason Denayer,Celtic,Agim Ibraimi,NK Maribor,4282
28784367,373,67:34,on the left wing.,Jo Inge Berget,Celtic,Marko Suler,NK Maribor,4054
28784367,374,65:40,in the attacking half.,Marcos Tavares,NK Maribor,Emilio Izaguirre,Celtic,3940
28784367,385,56:57,in the defensive half.,Petar Stojanovic,NK Maribor,Anthony Stokes,Celtic,3417
28784367,388,54:11,in the attacking half.,Zeljko Filipovic,NK Maribor,Emilio Izaguirre,Celtic,3251
28784367,391,52:10,in the defensive half.,Marko Suler,NK Maribor,Anthony Stokes,Celtic,3130
28784367,395,50:14,in the defensive half.,Jason Denayer,Celtic,Zeljko Filipovic,NK Maribor,3014
28784367,396,47:56,in the defensive half.,Damjan Bohar,NK Maribor,Mikael Lustig,Celtic,2876
28784367,402,45:23,in the defensive half.,Dare Vrsic,NK Maribor,Charlie Mulgrew,Celtic,2723
28784367,406,41:38,in the attacking half.,Marcos Tavares,NK Maribor,Jason Denayer,Celtic,2498
28784367,412,34:58,in the defensive half.,Stefan Johansen,Celtic,Dare Vrsic,NK Maribor,2098
28784367,419,24:10,on the left wing.,Marcos Tavares,NK Maribor,Jason Denayer,Celtic,1450
28927666,436,90:00 +3:41,in the defensive half.,Aleksandar Rajcevic,NK Maribor,Derk Boerrigter,Celtic,5621
28927666,441,89:42,in the defensive half.,Derk Boerrigter,Celtic,Jean Philippe Mendy,NK Maribor,5382
28927666,445,88:48,on the right wing.,Jean Philippe Mendy,NK Maribor,Derk Boerrigter,Celtic,5328
28927666,448,87:30,in the defensive half.,Petar Stojanovic,NK Maribor,Virgil van Dijk,Celtic,5250
28927666,453,84:31,in the defensive half.,Stefan Johansen,Celtic,Marcos Tavares,NK Maribor,5071
28927666,456,83:54,in the defensive half.,Marcos Tavares,NK Maribor,Virgil van Dijk,Celtic,5034
28927666,461,78:44,on the left wing.,Derk Boerrigter,Celtic,Petar Stojanovic,NK Maribor,4724
28927666,464,77:12,on the left wing.,Marcos Tavares,NK Maribor,Efe Ambrose,Celtic,4632
28927666,470,66:06,in the defensive half.,Emilio Izaguirre,Celtic,Agim Ibraimi,NK Maribor,3966
28927666,476,62:59,on the right wing.,Marcos Tavares,NK Maribor,Stefan Johansen,Celtic,3779
28927666,477,61:58,in the defensive half.,Charlie Mulgrew,Celtic,Zeljko Filipovic,NK Maribor,3718
28927666,479,61:05,on the right wing.,Kris Commons,Celtic,Marko Suler,NK Maribor,3665
28927666,481,60:49,on the left wing.,Jo Inge Berget,Celtic,Petar Stojanovic,NK Maribor,3649
28927666,487,55:55,on the left wing.,Jo Inge Berget,Celtic,Marcos Tavares,NK Maribor,3355
28927666,492,53:08,in the attacking half.,Kris Commons,Celtic,Aleksandar Rajcevic,NK Maribor,3188
28927666,507,41:15,on the left wing.,Charlie Mulgrew,Celtic,Ales Mertelj,NK Maribor,2475
28927666,510,37:17,in the defensive half.,Ales Mertelj,NK Maribor,Jo Inge Berget,Celtic,2237
28927666,515,32:45,on the right wing.,Jean Philippe Mendy,NK Maribor,Emilio Izaguirre,Celtic,1965
28927666,517,30:20,in the defensive half.,Agim Ibraimi,NK Maribor,Jo Inge Berget,Celtic,1820
28927666,523,25:29,in the defensive half.,Agim Ibraimi,NK Maribor,Efe Ambrose,Celtic,1529
28927666,528,21:30,in the defensive half.,Ales Mertelj,NK Maribor,Emilio Izaguirre,Celtic,1290
28927666,530,16:34,in the defensive half.,Petar Stojanovic,NK Maribor,Jo Inge Berget,Celtic,994
28927666,534,9:38,on the right wing.,Anthony Stokes,Celtic,Marko Suler,NK Maribor,578
28931063,541,89:56,on the left wing.,Alexis Sánchez,Arsenal,Atiba Hutchinson,Besiktas,5396
28931063,544,89:10,on the left wing.,Alexis Sánchez,Arsenal,Gökhan Töre,Besiktas,5350
28931063,547,86:28,in the attacking half.,Alexis Sánchez,Arsenal,Necip Uysal,Besiktas,5188
28931063,552,84:28,in the defensive half.,Ersan Gülüm,Besiktas,Alexis Sánchez,Arsenal,5068
28931063,556,81:39,on the right wing.,Pedro Franco,Besiktas,Alexis Sánchez,Arsenal,4899
28931063,559,78:48,in the attacking half.,Alexis Sánchez,Arsenal,Atiba Hutchinson,Besiktas,4728
28931063,567,74:18,in the defensive half.,Mustafa Pektemek,Besiktas,Mathieu Debuchy,Arsenal,4458
28931063,571,69:59,in the defensive half.,Demba Ba,Besiktas,Laurent Koscielny,Arsenal,4199
28931063,573,69:15,in the defensive half.,Gökhan Töre,Besiktas,Alex Oxlade-Chamberlain,Arsenal,4155
28931063,576,67:59,on the right wing.,Alexis Sánchez,Arsenal,Ramon,Besiktas,4079
28931063,578,63:05,in the defensive half.,Demba Ba,Besiktas,Mathieu Flamini,Arsenal,3785
28931063,583,60:24,in the defensive half.,Santiago Cazorla,Arsenal,Atiba Hutchinson,Besiktas,3624
28931063,587,58:32,on the left wing.,Mesut Özil,Arsenal,Pedro Franco,Besiktas,3512
28931063,589,55:36,in the attacking half.,Veli Kavlak,Besiktas,Laurent Koscielny,Arsenal,3336
28931063,596,50:18,in the defensive half.,Atiba Hutchinson,Besiktas,Jack Wilshere,Arsenal,3018
28931063,608,35:42,in the defensive half.,Pedro Franco,Besiktas,Alexis Sánchez,Arsenal,2142
28931063,611,33:16,in the defensive half.,Olcay Sahan,Besiktas,Alexis Sánchez,Arsenal,1996
28931063,615,31:42,in the defensive half.,Laurent Koscielny,Arsenal,Oguzhan Ozyakup,Besiktas,1902
28931063,622,22:05,in the attacking half.,Santiago Cazorla,Arsenal,Ersan Gülüm,Besiktas,1325
28931063,624,21:04,in the defensive half.,Mesut Özil,Arsenal,Mustafa Pektemek,Besiktas,1264
28931063,626,17:59,in the defensive half.,Jack Wilshere,Arsenal,Oguzhan Ozyakup,Besiktas,1079
28931063,628,13:41,in the defensive half.,Olcay Sahan,Besiktas,Mathieu Debuchy,Arsenal,821
28931063,630,11:16,on the left wing.,Oguzhan Ozyakup,Besiktas,Mathieu Flamini,Arsenal,676
28931063,632,10:53,in the defensive half.,Demba Ba,Besiktas,Per Mertesacker,Arsenal,653
28931063,637,6:52,on the left wing.,Nacho Monreal,Arsenal,Ismail Köybasi,Besiktas,412
28931063,639,1:56,in the defensive half.,Mustafa Pektemek,Besiktas,Nacho Monreal,Arsenal,116
28962031,664,17:59,in the attacking half.,Fernando Varela,Steaua Bucharest,Vladislav Stoyanov,Ludogorets Razgrad,1079
28962031,667,14:19,on the left wing.,Svetoslav Dyakov,Ludogorets Razgrad,Nicandro Breeveld,Steaua Bucharest,859
28962031,672,09:07,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Claudiu Keseru,Steaua Bucharest,547
28962031,674,07:06,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Adrian Popa,Steaua Bucharest,426
28962031,676,06:03,on the right wing.,Dani Abalo,Ludogorets Razgrad,Lucian Filip,Steaua Bucharest,363
28962031,679,04:12,in the defensive half.,Andrei Prepelita,Steaua Bucharest,Wanderson,Ludogorets Razgrad,252
28962031,681,02:33,in the defensive half.,Cornel Rapa,Steaua Bucharest,Yordan Minev,Ludogorets Razgrad,153
28962031,686,99:02,in the attacking half.,Svetoslav Dyakov,Ludogorets Razgrad,Andrei Prepelita,Steaua Bucharest,5942
28962031,689,97:29,in the attacking half.,Marcelinho,Ludogorets Razgrad,Fernando Varela,Steaua Bucharest,5849
28962031,698,90:00 +2:40,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Lucian Filip,Steaua Bucharest,5560
28962031,704,88:31,on the right wing.,Junior Caiçara,Ludogorets Razgrad,Paul Parvulescu,Steaua Bucharest,5311
28962031,706,86:29,on the right wing.,Fábio Espinho,Ludogorets Razgrad,Claudiu Keseru,Steaua Bucharest,5189
28962031,708,86:07,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Lucian Filip,Steaua Bucharest,5167
28962031,713,80:56,in the defensive half.,Georgi Terziev,Ludogorets Razgrad,Nicolae Claudiu Stanciu,Steaua Bucharest,4856
28962031,714,80:15,in the defensive half.,Andrei Prepelita,Steaua Bucharest,Junior Caiçara,Ludogorets Razgrad,4815
28962031,716,78:26,in the defensive half.,Lucian Sanmartean,Steaua Bucharest,Fábio Espinho,Ludogorets Razgrad,4706
28962031,720,77:02,in the defensive half.,Junior Caiçara,Ludogorets Razgrad,Lucian Sanmartean,Steaua Bucharest,4622
28962031,724,75:55,in the defensive half.,Paul Parvulescu,Steaua Bucharest,Roman Bezjak,Ludogorets Razgrad,4555
28962031,728,75:14,in the defensive half.,Marcelinho,Ludogorets Razgrad,Nicandro Breeveld,Steaua Bucharest,4514
28962031,734,72:27,in the defensive half.,Cosmin Moti,Ludogorets Razgrad,Nicolae Claudiu Stanciu,Steaua Bucharest,4347
28962031,737,71:33,in the defensive half.,Marcelinho,Ludogorets Razgrad,Nicandro Breeveld,Steaua Bucharest,4293
28962031,741,68:30,in the defensive half.,Claudiu Keseru,Steaua Bucharest,Georgi Terziev,Ludogorets Razgrad,4110
28962031,748,65:46,on the left wing.,Virgil Misidjan,Ludogorets Razgrad,Cornel Rapa,Steaua Bucharest,3946
28962031,753,63:19,in the defensive half.,Vladislav Stoyanov,Ludogorets Razgrad,Lukasz Szukala,Steaua Bucharest,3799
28962031,757,61:51,in the attacking half.,Lucian Sanmartean,Steaua Bucharest,Svetoslav Dyakov,Ludogorets Razgrad,3711
28962031,763,59:15,in the attacking half.,Marcelinho,Ludogorets Razgrad,Iasmin Latovlevici,Steaua Bucharest,3555
28962031,764,58:08,on the left wing.,Lucian Sanmartean,Steaua Bucharest,Mihail Aleksandrov,Ludogorets Razgrad,3488
28962031,767,56:39,in the attacking half.,Claudiu Keseru,Steaua Bucharest,Cosmin Moti,Ludogorets Razgrad,3399
28962031,769,56:13,on the right wing.,Claudiu Keseru,Steaua Bucharest,Cosmin Moti,Ludogorets Razgrad,3373
28962031,773,52:32,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Nicandro Breeveld,Steaua Bucharest,3152
28962031,777,50:59,on the right wing.,Mihail Aleksandrov,Ludogorets Razgrad,Iasmin Latovlevici,Steaua Bucharest,3059
28962031,780,48:15,on the right wing.,Marcelinho,Ludogorets Razgrad,Andrei Prepelita,Steaua Bucharest,2895
28962031,785,44:41,in the defensive half.,Fábio Espinho,Ludogorets Razgrad,Andrei Prepelita,Steaua Bucharest,2681
28962031,788,40:29,in the attacking half.,Claudiu Keseru,Steaua Bucharest,Fábio Espinho,Ludogorets Razgrad,2429
28962031,791,39:15,in the defensive half.,Claudiu Keseru,Steaua Bucharest,Georgi Terziev,Ludogorets Razgrad,2355
28962031,795,32:52,in the defensive half.,Lucian Sanmartean,Steaua Bucharest,Marcelinho,Ludogorets Razgrad,1972
28962031,799,30:33,in the attacking half.,Marcelinho,Ludogorets Razgrad,Fernando Varela,Steaua Bucharest,1833
28962031,802,24:55,in the defensive half.,Nicolae Claudiu Stanciu,Steaua Bucharest,Yordan Minev,Ludogorets Razgrad,1495
28962031,805,22:19,in the defensive half.,Andrei Prepelita,Steaua Bucharest,Marcelinho,Ludogorets Razgrad,1339
28962031,809,19:18,on the right wing.,Adrian Popa,Steaua Bucharest,Cosmin Moti,Ludogorets Razgrad,1158
28962031,812,16:52,in the defensive half.,Lukasz Szukala,Steaua Bucharest,Virgil Misidjan,Ludogorets Razgrad,1012
28962031,815,15:55,on the right wing.,Marcelinho,Ludogorets Razgrad,Iasmin Latovlevici,Steaua Bucharest,955
28962031,822,8:59,in the defensive half.,Junior Caiçara,Ludogorets Razgrad,Lucian Sanmartean,Steaua Bucharest,539
28962031,824,7:11,on the left wing.,Marcelinho,Ludogorets Razgrad,Nicandro Breeveld,Steaua Bucharest,431
28962031,830,3:59,on the left wing.,Claudiu Keseru,Steaua Bucharest,Svetoslav Dyakov,Ludogorets Razgrad,239
29209551,839,90:00 +1:38,in the defensive half.,Sokratis,Borussia Dortmund,Alex Oxlade-Chamberlain,Arsenal,5498
29209551,842,87:53,on the left wing.,Adrián Ramos,Borussia Dortmund,Jack Wilshere,Arsenal,5273
29209551,844,87:02,in the attacking half.,Henrikh Mkhitaryan,Borussia Dortmund,Alexis Sánchez,Arsenal,5222
29209551,859,73:04,on the right wing.,Santiago Cazorla,Arsenal,Sokratis,Borussia Dortmund,4384
29209551,864,69:04,in the attacking half.,Jack Wilshere,Arsenal,Matthias Ginter,Borussia Dortmund,4144
29209551,867,66:25,in the defensive half.,Marcel Schmelzer,Borussia Dortmund,Jack Wilshere,Arsenal,3985
29209551,872,59:08,in the defensive half.,Kevin Großkreutz,Borussia Dortmund,Héctor Bellerín,Arsenal,3548
29209551,877,54:51,in the attacking half.,Neven Subotic,Borussia Dortmund,Mikel Arteta,Arsenal,3291
29209551,880,53:28,on the left wing.,Marcel Schmelzer,Borussia Dortmund,Mesut Özil,Arsenal,3208
29209551,882,52:07,on the left wing.,Ciro Immobile,Borussia Dortmund,Jack Wilshere,Arsenal,3127
29209551,885,51:00,in the defensive half.,Aaron Ramsey,Arsenal,Sokratis,Borussia Dortmund,3060
29209551,900,38:41,in the defensive half.,Sven Bender,Borussia Dortmund,Jack Wilshere,Arsenal,2321
29209551,903,38:02,in the attacking half.,Alexis Sánchez,Arsenal,Sebastian Kehl,Borussia Dortmund,2282
29209551,904,37:10,in the defensive half.,Mikel Arteta,Arsenal,Pierre-Emerick Aubameyang,Borussia Dortmund,2230
29209551,908,35:32,in the attacking half.,Jack Wilshere,Arsenal,Sebastian Kehl,Borussia Dortmund,2132
29209551,914,32:17,in the attacking half.,Ciro Immobile,Borussia Dortmund,Mikel Arteta,Arsenal,1937
29209551,920,24:01,in the attacking half.,Henrikh Mkhitaryan,Borussia Dortmund,Mikel Arteta,Arsenal,1441
29209551,922,23:46,on the right wing.,Erik Durm,Borussia Dortmund,Danny Welbeck,Arsenal,1426
29209551,925,20:34,on the left wing.,Sokratis,Borussia Dortmund,Mikel Arteta,Arsenal,1234
29209551,931,16:29,in the defensive half.,Laurent Koscielny,Arsenal,Ciro Immobile,Borussia Dortmund,989
29209551,934,15:46,on the right wing.,Henrikh Mkhitaryan,Borussia Dortmund,Alexis Sánchez,Arsenal,946
29209558,956,86:30,on the right wing.,Fabio Borini,Liverpool,Cosmin Moti,Ludogorets Razgrad,5190
29209558,961,82:43,in the attacking half.,Marcelinho,Ludogorets Razgrad,Lucas Leiva,Liverpool,4963
29209558,967,79:24,in the attacking half.,Mario Balotelli,Liverpool,Anicet,Ludogorets Razgrad,4764
29209558,974,75:26,on the right wing.,Fabio Borini,Liverpool,Yordan Minev,Ludogorets Razgrad,4526
29209558,976,75:15,on the right wing.,Mario Balotelli,Liverpool,Anicet,Ludogorets Razgrad,4515
29209558,983,70:17,in the defensive half.,Lucas Leiva,Liverpool,Marcelinho,Ludogorets Razgrad,4217
29209558,984,69:54,in the defensive half.,Virgil Misidjan,Ludogorets Razgrad,Lucas Leiva,Liverpool,4194
29209558,992,64:50,in the attacking half.,Roman Bezjak,Ludogorets Razgrad,Raheem Sterling,Liverpool,3890
29209558,998,59:06,in the attacking half.,Mario Balotelli,Liverpool,Alex Aleksandrov,Ludogorets Razgrad,3546
29209558,1000,57:03,in the defensive half.,Alex Aleksandrov,Ludogorets Razgrad,Adam Lallana,Liverpool,3423
29209558,1003,55:44,in the attacking half.,Raheem Sterling,Liverpool,Svetoslav Dyakov,Ludogorets Razgrad,3344
29209558,1007,53:33,on the left wing.,Raheem Sterling,Liverpool,Junior Caiçara,Ludogorets Razgrad,3213
29209558,1010,50:16,in the defensive half.,Yordan Minev,Ludogorets Razgrad,Javier Manquillo,Liverpool,3016
29209558,1012,48:59,in the defensive half.,Yordan Minev,Ludogorets Razgrad,Adam Lallana,Liverpool,2939
29209558,1015,47:35,on the left wing.,Philippe Coutinho,Liverpool,Mihail Aleksandrov,Ludogorets Razgrad,2855
29209558,1018,45:09,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Jordan Henderson,Liverpool,2709
29209558,1023,44:51,in the attacking half.,Mario Balotelli,Liverpool,Anicet,Ludogorets Razgrad,2691
29209558,1024,42:14,on the right wing.,Mihail Aleksandrov,Ludogorets Razgrad,Alberto Moreno,Liverpool,2534
29209558,1027,40:49,in the defensive half.,Mamadou Sakho,Liverpool,Marcelinho,Ludogorets Razgrad,2449
29209558,1028,38:59,in the defensive half.,Junior Caiçara,Ludogorets Razgrad,Raheem Sterling,Liverpool,2339
29209558,1034,37:15,in the defensive half.,Cosmin Moti,Ludogorets Razgrad,Mario Balotelli,Liverpool,2235
29209558,1037,36:05,in the attacking half.,Marcelinho,Ludogorets Razgrad,Adam Lallana,Liverpool,2165
29209558,1041,33:41,in the defensive half.,Mamadou Sakho,Liverpool,Roman Bezjak,Ludogorets Razgrad,2021
29209558,1043,31:14,in the defensive half.,Alex Aleksandrov,Ludogorets Razgrad,Mario Balotelli,Liverpool,1874
29209558,1045,30:08,in the attacking half.,Svetoslav Dyakov,Ludogorets Razgrad,Mario Balotelli,Liverpool,1808
29209558,1048,28:24,on the right wing.,Marcelinho,Ludogorets Razgrad,Philippe Coutinho,Liverpool,1704
29209558,1050,27:01,in the attacking half.,Virgil Misidjan,Ludogorets Razgrad,Javier Manquillo,Liverpool,1621
29209558,1054,23:03,in the defensive half.,Mario Balotelli,Liverpool,Roman Bezjak,Ludogorets Razgrad,1383
29209558,1064,16:43,in the defensive half.,Junior Caiçara,Ludogorets Razgrad,Raheem Sterling,Liverpool,1003
29209558,1066,16:15,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Jordan Henderson,Liverpool,975
29209558,1068,13:17,in the defensive half.,Virgil Misidjan,Ludogorets Razgrad,Mario Balotelli,Liverpool,797
29209558,1071,7:52,in the attacking half.,Marcelinho,Ludogorets Razgrad,Steven Gerrard,Liverpool,472
29209558,1076,4:25,on the left wing.,Raheem Sterling,Liverpool,Alex Aleksandrov,Ludogorets Razgrad,265
29209558,1079,2:11,on the left wing.,Mario Balotelli,Liverpool,Junior Caiçara,Ludogorets Razgrad,131
29209558,1082,1:03,on the right wing.,Roman Bezjak,Ludogorets Razgrad,Mamadou Sakho,Liverpool,63
29210808,1088,90:00 +0:37,on the left wing.,Cristiano Ronaldo,Real Madrid,Fabian Schär,FC Basel,5437
29210808,1094,84:05,in the attacking half.,Breel Embolo,FC Basel,Pepe,Real Madrid,5045
29210808,1096,83:37,in the defensive half.,Luca Zuffi,FC Basel,James Rodríguez,Real Madrid,5017
29210808,1100,82:06,in the attacking half.,Yoichiro Kakitani,FC Basel,Nacho,Real Madrid,4926
29210808,1107,76:25,in the defensive half.,James Rodríguez,Real Madrid,Taulant Xhaka,FC Basel,4585
29210808,1118,67:29,in the attacking half.,Marco Streller,FC Basel,Pepe,Real Madrid,4049
29210808,1126,62:54,in the defensive half.,Mohamed Elneny,FC Basel,Marcelo,Real Madrid,3774
29210808,1131,59:21,in the attacking half.,Marcelo,Real Madrid,Walter Samuel,FC Basel,3561
29210808,1136,54:08,in the attacking half.,James Rodríguez,Real Madrid,Mohamed Elneny,FC Basel,3248
29210808,1141,45:36,in the attacking half.,Gareth Bale,Real Madrid,Walter Samuel,FC Basel,2736
29210808,1154,33:39,in the attacking half.,Cristiano Ronaldo,Real Madrid,Mohamed Elneny,FC Basel,2019
29210808,1155,32:32,in the defensive half.,Behrang Safari,FC Basel,Luka Modric,Real Madrid,1952
29210808,1164,25:31,in the defensive half.,Tomás Vaclik,FC Basel,Sergio Ramos,Real Madrid,1531
